cisco,a small North American whitefish, typically living in clear cold water.,,,,,,,No,"a small North American whitefish, typically living in clear cold water.",,,,,,"a small North American whitefish, typically living in clear cold water."
cited,quote (a passage, book, or author) as evidence for or justification of an argument or statement, especially in a scholarly work.,,,,,No,"quote (a passage, book, or author) as evidence for or justification of an argument or statement, especially in a scholarly work.",,,,,,"quote (a passage, book, or author) as evidence for or justification of an argument or statement, especially in a scholarly work."
cites,quote (a passage, book, or author) as evidence for or justification of an argument or statement, especially in a scholarly work.,,,,,No,"quote (a passage, book, or author) as evidence for or justification of an argument or statement, especially in a scholarly work.",,,,,,"quote (a passage, book, or author) as evidence for or justification of an argument or statement, especially in a scholarly work."
civet,a small, lean, mostly nocturnal mammal native to tropical Asia and Africa, known for its ability to secrete a musky fluid for defense or marking territory.,,,,,No,"a small, lean, mostly nocturnal mammal native to tropical Asia and Africa, known for its ability to secrete a musky fluid for defense or marking territory.",,,,,,"a small, lean, mostly nocturnal mammal native to tropical Asia and Africa, known for its ability to secrete a musky fluid for defense or marking territory."
civic,of or relating to a city or town, especially its administration; municipal.,,,,,,,No,"of or relating to a city or town, especially its administration; municipal.",,,,,,"of or relating to a city or town, especially its administration; municipal."
civil,relating to ordinary citizens and their concerns, as distinct from military or ecclesiastical matters.,,,,,,,No,"relating to ordinary citizens and their concerns, as distinct from military or ecclesiastical matters.",,,,,,"relating to ordinary citizens and their concerns, as distinct from military or ecclesiastical matters."
civvy,a person who is not on active duty with a military, naval, police, or fire fighting force.,,,,,No,"a person who is not on active duty with a military, naval, police, or fire fighting force.",,,,,,"a person who is not on active duty with a military, naval, police, or fire fighting force."
clack,make or cause to make a sound by striking together.,,,,,,,,No,make or cause to make a sound by striking together.,,,,,,make or cause to make a sound by striking together.
clade,a group of organisms believed to have evolved from a common ancestor, according to the principles of cladistics.,,,,,,,No,"a group of organisms believed to have evolved from a common ancestor, according to the principles of cladistics.",,,,,,"a group of organisms believed to have evolved from a common ancestor, according to the principles of cladistics."
claim,state or assert that something is the case, typically without providing evidence or proof.,,,,,,,No,"state or assert that something is the case, typically without providing evidence or proof.",,,,,,"state or assert that something is the case, typically without providing evidence or proof."
clamp,fasten (something) in place with a clamp.,,,,,,,,No,fasten (something) in place with a clamp.,,,,,,fasten (something) in place with a clamp.
clams,an edible marine bivalve with a shell that is slightly open.,,,,,,,,No,an edible marine bivalve with a shell that is slightly open.,,,,,,an edible marine bivalve with a shell that is slightly open.
clang,a loud, resonant metallic sound or series of sounds.,,,,,,,No,"a loud, resonant metallic sound or series of sounds.",,,,,,"a loud, resonant metallic sound or series of sounds."
clank,a loud, sharp sound or series of sounds, typically made by pieces of metal meeting.,,,,,,No,"a loud, sharp sound or series of sounds, typically made by pieces of metal meeting.",,,,,,"a loud, sharp sound or series of sounds, typically made by pieces of metal meeting."
clans,a group of close-knit and interrelated families (especially associated with families in the Scottish Highlands).,,,,,,,,No,a group of close-knit and interrelated families (especially associated with families in the Scottish Highlands).,,,,,,a group of close-knit and interrelated families (especially associated with families in the Scottish Highlands).
claps,strike the palms of (one's hands) together repeatedly, typically in order to applaud.,,,,,,,No,"strike the palms of (one's hands) together repeatedly, typically in order to applaud.",,,,,,"strike the palms of (one's hands) together repeatedly, typically in order to applaud."
clash,(of two things) collide forcefully or angrily.,,,,,,,,No,(of two things) collide forcefully or angrily.,,,,,,(of two things) collide forcefully or angrily.
clasp,grasp (something) tightly with one's hand.,,,,,,,,No,grasp (something) tightly with one's hand.,,,,,,grasp (something) tightly with one's hand.
class,a set or category of things having some property or attribute in common and differentiated from others by kind, type, or quality.,,,,,,No,"a set or category of things having some property or attribute in common and differentiated from others by kind, type, or quality.",,,,,,"a set or category of things having some property or attribute in common and differentiated from others by kind, type, or quality."
clave,each of a pair of hardwood sticks that are struck together to make a sharp ringing sound, used especially in Spanish, Latin American, and Caribbean music.,,,,,No,"each of a pair of hardwood sticks that are struck together to make a sharp ringing sound, used especially in Spanish, Latin American, and Caribbean music.",,,,,,"each of a pair of hardwood sticks that are struck together to make a sharp ringing sound, used especially in Spanish, Latin American, and Caribbean music."
claws,a curved pointed horny nail on each digit of the foot in birds, lizards, and some mammals.,,,,,,No,"a curved pointed horny nail on each digit of the foot in birds, lizards, and some mammals.",,,,,,"a curved pointed horny nail on each digit of the foot in birds, lizards, and some mammals."
clays,a stiff, sticky fine-grained earth, typically yellow, red, or bluish-gray in color and often forming an impermeable layer in the soil. It can be molded when wet, and is dried and baked to make bricks, pottery, and ceramics.,No,"a stiff, sticky fine-grained earth, typically yellow, red, or bluish-gray in color and often forming an impermeable layer in the soil. It can be molded when wet, and is dried and baked to make bricks, pottery, and ceramics.",,,,,,"a stiff, sticky fine-grained earth, typically yellow, red, or bluish-gray in color and often forming an impermeable layer in the soil. It can be molded when wet, and is dried and baked to make bricks, pottery, and ceramics."
clean,free from dirt, marks, or stains.,,,,,,No,"free from dirt, marks, or stains.",,,,,,"free from dirt, marks, or stains."
clear,easy to perceive, understand, or interpret.,,,,,,No,"easy to perceive, understand, or interpret.",,,,,,"easy to perceive, understand, or interpret."
cleat,a T-shaped piece of metal, wood, or plastic that is fixed to the ground or another surface and used to fasten or guide a rope or rope.,,,,,,No,"a T-shaped piece of metal, wood, or plastic that is fixed to the ground or another surface and used to fasten or guide a rope or rope.",,,,,,"a T-shaped piece of metal, wood, or plastic that is fixed to the ground or another surface and used to fasten or guide a rope or rope."
clefs,a sign at the beginning of a staff to indicate the pitch of the notes written on it.,,,,,,,,No,a sign at the beginning of a staff to indicate the pitch of the notes written on it.,,,,,,a sign at the beginning of a staff to indicate the pitch of the notes written on it.
cleft,a space or opening made by cleavage; a split.,,,,,,,,No,a space or opening made by cleavage; a split.,,,,,,a space or opening made by cleavage; a split.
clerk,a person employed in an office or bank to keep records and accounts and to undertake other routine administrative duties.,,,,,,,,No,a person employed in an office or bank to keep records and accounts and to undertake other routine administrative duties.,,,,,,a person employed in an office or bank to keep records and accounts and to undertake other routine administrative duties.
